temperature,humidity,rainfall,pressure,soil_moisture,wind_speed,soil_type
22,91.0,0.2,1010.0,0.2896,11.0,Loam
31,17.0,0.0,1011.0,0.020999999999999998,23.0,Sandy
34,34.0,0.0,1005.0,0.05700000000000001,15.0,Sandy
27,64.0,0.0,1005.0,0.182,16.0,Sandy
26,60.0,0.0,1006.0,0.175,30.0,Sandy
21,85.0,0.0,1007.0,0.275,17.0,Loam
14,82.0,0.0,1014.0,0.301,12.0,Loam
19,82.0,0.0,1013.0,0.27599999999999997,10.0,Loam
29,45.0,0.0,1009.0,0.115,14.0,Sandy
19,93.0,0.1,1017.0,0.3098000000000001,12.0,Loam
25,40.0,0.0,1012.0,0.12,10.0,Sandy
28,34.0,0.0,1015.0,0.08700000000000001,16.0,Sandy
24,65.0,0.0,1009.0,0.2,30.0,Sandy
27,52.0,0.0,1012.0,0.146,8.0,Sandy
22,89.0,2.2,1009.0,0.29960000000000003,8.0,Loam
20,97.0,0.0,1010.0,0.316,9.0,Loam
27,59.0,0.0,1012.0,0.16699999999999998,12.0,Sandy
23,80.0,0.0,1010.0,0.25,9.0,Loam
19,83.0,0.0,1011.0,0.27899999999999997,3.0,Loam
26,35.0,0.0,1014.0,0.09999999999999999,11.0,Sandy
23,77.0,0.0,1011.0,0.241,8.0,Sandy
18,94.0,0.0,1012.0,0.31699999999999995,5.0,Loam
27,61.0,0.0,1005.0,0.173,21.0,Sandy
27,52.0,0.0,1011.0,0.146,14.0,Sandy
25,67.0,0.0,1010.0,0.201,22.0,Sandy
24,66.0,0.5,1008.0,0.20700000000000002,12.0,Sandy
18,95.0,0.0,1016.0,0.31999999999999995,10.0,Loam
16,91.0,0.0,1014.0,0.318,11.0,Loam
29,25.0,0.0,1010.0,0.05499999999999999,15.0,Sandy
28,55.0,0.0,1009.0,0.15,5.0,Sandy
25,24.0,0.0,1012.0,0.072,13.0,Sandy
26,52.0,0.1,1014.0,0.1518,9.0,Sandy
17,97.0,0.0,1016.0,0.33099999999999996,10.0,Loam
26,61.0,0.0,1014.0,0.178,10.0,Sandy
23,57.0,0.0,1013.0,0.181,9.0,Sandy
22,75.0,0.0,1011.0,0.24,20.0,Sandy
25,47.0,0.0,1009.0,0.141,7.0,Sandy
19,70.0,0.0,1013.0,0.24,9.0,Sandy
17,88.0,0.0,1014.0,0.304,7.0,Loam
27,62.0,0.0,1010.0,0.176,9.0,Sandy
35,34.0,0.0,1006.0,0.052000000000000005,11.0,Sandy
23,80.0,0.0,1009.0,0.25,18.0,Loam
26,70.0,0.2,1010.0,0.20659999999999998,24.0,Sandy
23,77.0,0.0,1007.0,0.241,19.0,Sandy
20,90.0,0.0,1005.0,0.29500000000000004,22.0,Loam
19,82.0,0.0,1019.0,0.27599999999999997,9.0,Loam
31,43.0,0.0,1003.0,0.099,16.0,Sandy
20,54.0,0.0,1013.0,0.187,5.0,Sandy
23,66.0,0.0,1010.0,0.20800000000000002,9.0,Sandy
28,56.0,0.1,1005.0,0.1538,19.0,Sandy
19,73.0,0.0,1012.0,0.249,9.0,Sandy
21,56.0,0.0,1012.0,0.188,9.0,Sandy
26,40.0,0.0,1013.0,0.11499999999999999,14.0,Sandy
20,93.0,0.0,1013.0,0.30400000000000005,16.0,Loam
18,90.0,0.0,1014.0,0.30500000000000005,14.0,Loam
25,71.0,0.6,1006.0,0.2178,4.0,Sandy
26,66.0,0.0,1013.0,0.193,25.0,Sandy
27,60.0,0.1,1012.0,0.17079999999999998,11.0,Sandy
19,54.0,0.0,1011.0,0.192,11.0,Sandy
27,57.0,0.0,1015.0,0.16099999999999998,11.0,Sandy
25,78.0,0.5,1010.0,0.238,12.0,Sandy
23,64.0,0.0,1015.0,0.202,12.0,Sandy
27,28.0,0.0,1013.0,0.07400000000000001,9.0,Sandy
32,34.0,0.0,1013.0,0.067,3.0,Sandy
20,96.0,0.0,1008.0,0.313,18.0,Loam
35,28.0,0.0,1010.0,0.034,3.0,Sandy
23,72.0,0.0,1006.0,0.226,28.0,Sandy
22,94.0,0.0,1012.0,0.297,7.0,Loam
24,69.0,0.0,1012.0,0.212,13.0,Sandy
28,52.0,0.0,1009.0,0.141,10.0,Sandy
27,58.0,0.1,1009.0,0.16479999999999997,9.0,Sandy
26,34.0,0.0,1010.0,0.097,9.0,Sandy
19,54.0,0.0,1015.0,0.192,11.0,Sandy
16,62.0,0.0,1013.0,0.23099999999999998,13.0,Sandy
19,86.0,0.0,1013.0,0.28800000000000003,9.0,Loam
20,61.0,0.0,1012.0,0.208,12.0,Sandy
20,93.0,0.2,1008.0,0.30560000000000004,16.0,Loam
21,85.0,0.0,1012.0,0.275,8.0,Loam
19,93.0,0.0,1012.0,0.30900000000000005,3.0,Loam
22,76.0,0.0,1008.0,0.243,17.0,Sandy
19,85.0,0.0,1015.0,0.28500000000000003,15.0,Loam
23,77.0,0.0,1008.0,0.241,21.0,Sandy
27,35.0,0.0,1012.0,0.095,5.0,Sandy
27,57.0,0.0,1010.0,0.16099999999999998,31.0,Sandy
27,60.0,0.2,1007.0,0.17159999999999997,19.0,Sandy
21,93.0,0.0,1012.0,0.29900000000000004,10.0,Loam
28,54.0,0.1,1009.0,0.1478,22.0,Sandy
25,61.0,0.0,1009.0,0.183,10.0,Sandy
22,67.0,0.0,1015.0,0.21600000000000003,16.0,Sandy
33,31.0,0.0,1010.0,0.053,4.0,Sandy
33,35.0,0.0,1009.0,0.065,8.0,Sandy
28,35.0,0.0,1012.0,0.09,4.0,Sandy
29,16.0,0.0,1015.0,0.028,13.0,Sandy
22,23.0,0.0,1008.0,0.084,13.0,Sandy
25,75.0,0.5,1005.0,0.22899999999999998,4.0,Sandy
20,96.0,0.0,1013.0,0.313,14.0,Loam
23,62.0,0.0,1013.0,0.196,7.0,Sandy
29,39.0,0.0,1005.0,0.09699999999999999,5.0,Sandy
18,95.0,0.0,1013.0,0.31999999999999995,6.0,Loam
19,94.0,0.5,1011.0,0.316,7.0,Loam
22,79.0,0.0,1007.0,0.252,25.0,Loam
24,79.0,0.3,1008.0,0.2444,12.0,Sandy
30,47.0,0.0,1010.0,0.11599999999999999,26.0,Sandy
25,45.0,0.0,1014.0,0.135,12.0,Sandy
20,93.0,0.0,1008.0,0.30400000000000005,15.0,Loam
21,95.0,1.0,1009.0,0.313,16.0,Loam
33,32.0,0.0,1005.0,0.056,3.0,Sandy
27,49.0,0.0,1006.0,0.13699999999999998,5.0,Sandy
33,18.0,0.0,1012.0,0.013999999999999999,17.0,Sandy
25,69.0,0.0,1008.0,0.207,15.0,Sandy
23,80.0,1.8,1011.0,0.2644,13.0,Loam
26,48.0,0.0,1009.0,0.13899999999999998,9.0,Sandy
18,85.0,0.0,1010.0,0.29000000000000004,3.0,Loam
27,64.0,0.3,1007.0,0.1844,16.0,Sandy
22,75.0,0.0,1008.0,0.24,18.0,Sandy
17,75.0,0.0,1017.0,0.26499999999999996,16.0,Loam
21,65.0,0.0,1014.0,0.215,15.0,Sandy
17,79.0,0.0,1013.0,0.27699999999999997,9.0,Loam
29,50.0,0.0,1008.0,0.13,31.0,Sandy
20,86.0,0.0,1017.0,0.28300000000000003,9.0,Loam
29,50.0,0.0,1004.0,0.13,18.0,Sandy
19,94.0,0.0,1012.0,0.312,5.0,Loam
23,81.0,1.1,1008.0,0.2618,13.0,Loam
28,53.0,0.0,1009.0,0.144,21.0,Sandy
29,56.0,0.3,1003.0,0.15040000000000003,14.0,Sandy
27,60.0,0.1,1009.0,0.17079999999999998,9.0,Sandy
24,76.0,0.9,1009.0,0.2402,4.0,Sandy
20,97.0,0.8,1016.0,0.3224,5.0,Loam
21,77.0,0.0,1015.0,0.251,13.0,Loam
27,62.0,0.0,1008.0,0.176,9.0,Sandy
21,93.0,0.0,1009.0,0.29900000000000004,13.0,Loam
26,52.0,0.0,1012.0,0.151,14.0,Sandy
21,90.0,0.0,1006.0,0.29000000000000004,14.0,Loam
19,64.0,0.0,1015.0,0.222,14.0,Sandy
22,72.0,0.0,1012.0,0.231,6.0,Sandy
26,66.0,0.0,1010.0,0.193,15.0,Sandy
22,76.0,0.1,1010.0,0.2438,7.0,Sandy
27,60.0,0.0,1010.0,0.16999999999999998,24.0,Sandy
23,86.0,0.0,1008.0,0.268,11.0,Loam
30,50.0,0.0,1005.0,0.125,11.0,Sandy
27,60.0,0.0,1008.0,0.16999999999999998,16.0,Sandy
29,44.0,0.3,1008.0,0.11440000000000002,10.0,Sandy
34,27.0,0.0,1006.0,0.036000000000000004,9.0,Sandy
24,67.0,0.0,1008.0,0.20600000000000002,23.0,Sandy
19,90.0,0.0,1014.0,0.30000000000000004,15.0,Loam
30,32.0,0.0,1012.0,0.07100000000000001,13.0,Sandy
28,58.0,0.0,1006.0,0.15899999999999997,14.0,Sandy
27,58.0,0.0,1007.0,0.16399999999999998,10.0,Sandy
23,49.0,0.0,1013.0,0.157,10.0,Sandy
29,55.0,0.4,1007.0,0.14820000000000003,15.0,Sandy
29,43.0,0.0,1010.0,0.109,16.0,Sandy
28,49.0,0.0,1006.0,0.13199999999999998,5.0,Sandy
25,82.0,0.5,1010.0,0.24999999999999997,2.0,Sandy
31,25.0,0.0,1010.0,0.04499999999999999,9.0,Sandy
22,83.0,0.0,1012.0,0.26399999999999996,13.0,Loam
27,56.0,0.0,1010.0,0.158,6.0,Sandy
21,93.0,0.0,1010.0,0.29900000000000004,6.0,Loam
24,72.0,0.2,1012.0,0.2226,12.0,Sandy
26,31.0,0.0,1016.0,0.088,17.0,Sandy
28,35.0,0.0,1009.0,0.09,13.0,Sandy
28,28.0,0.0,1010.0,0.069,12.0,Sandy
27,40.0,0.0,1012.0,0.11,12.0,Sandy
18,87.0,0.0,1014.0,0.29600000000000004,12.0,Loam
26,35.0,0.0,1012.0,0.09999999999999999,10.0,Sandy
18,71.0,0.0,1012.0,0.248,9.0,Sandy
19,97.0,0.0,1006.0,0.321,12.0,Loam
27,21.0,0.0,1013.0,0.053,14.0,Sandy
30,48.0,0.0,1011.0,0.119,7.0,Sandy
20,49.0,0.0,1013.0,0.172,10.0,Sandy
19,41.0,0.0,1015.0,0.153,12.0,Sandy
32,16.0,0.0,1009.0,0.012999999999999998,14.0,Sandy
28,56.0,0.2,1007.0,0.1546,30.0,Sandy
23,84.0,0.0,1008.0,0.262,17.0,Loam
27,63.0,0.0,1006.0,0.179,6.0,Sandy
29,47.0,0.0,1012.0,0.12099999999999998,12.0,Sandy
21,94.0,0.0,1009.0,0.302,9.0,Loam
22,82.0,0.2,1007.0,0.26259999999999994,21.0,Loam
27,53.0,0.0,1005.0,0.149,23.0,Sandy
22,82.0,1.9,1009.0,0.2762,16.0,Loam
23,69.0,0.0,1009.0,0.217,32.0,Sandy
26,55.0,0.0,1009.0,0.16,9.0,Sandy
17,74.0,0.0,1011.0,0.262,7.0,Loam
29,57.0,0.0,1008.0,0.151,9.0,Sandy
22,76.0,0.0,1011.0,0.243,8.0,Sandy
27,41.0,0.0,1010.0,0.11299999999999999,8.0,Sandy
33,32.0,0.0,1011.0,0.056,8.0,Sandy
20,87.0,0.0,1013.0,0.28600000000000003,12.0,Loam
30,32.0,0.0,1010.0,0.07100000000000001,5.0,Sandy
20,98.0,0.0,1016.0,0.319,3.0,Loam
24,70.0,0.1,1009.0,0.2158,7.0,Sandy
30,12.0,0.0,1007.0,0.010999999999999996,22.0,Sandy
21,92.0,0.0,1013.0,0.29600000000000004,6.0,Loam
19,98.0,0.0,1012.0,0.324,13.0,Loam
30,12.0,0.0,1012.0,0.010999999999999996,9.0,Sandy
27,47.0,0.0,1014.0,0.13099999999999998,7.0,Sandy
28,51.0,0.1,1009.0,0.13879999999999998,16.0,Sandy
29,48.0,0.0,1012.0,0.12399999999999999,20.0,Sandy
22,75.0,0.0,1009.0,0.24,25.0,Sandy
32,41.0,0.0,1010.0,0.08799999999999998,5.0,Sandy
24,63.0,0.0,1013.0,0.194,14.0,Sandy
19,74.0,0.0,1015.0,0.252,10.0,Loam
21,55.0,0.0,1016.0,0.185,15.0,Sandy
18,99.0,0.0,1012.0,0.33199999999999996,3.0,Loam
23,84.0,0.0,1011.0,0.262,10.0,Loam
25,72.0,2.1,1007.0,0.2328,18.0,Sandy
29,47.0,0.0,1007.0,0.12099999999999998,22.0,Sandy
31,34.0,0.0,1008.0,0.07200000000000001,9.0,Sandy
21,76.0,0.0,1016.0,0.24799999999999997,14.0,Sandy
20,88.0,0.0,1009.0,0.28900000000000003,12.0,Loam
26,59.0,0.0,1010.0,0.172,8.0,Sandy
20,86.0,0.0,1009.0,0.28300000000000003,17.0,Loam
20,89.0,0.0,1009.0,0.29200000000000004,15.0,Loam
24,54.0,0.0,1014.0,0.167,5.0,Sandy
16,83.0,0.0,1016.0,0.294,11.0,Loam
28,52.0,0.0,1011.0,0.141,14.0,Sandy
29,38.0,0.0,1010.0,0.09399999999999999,7.0,Sandy
30,49.0,0.0,1008.0,0.122,8.0,Sandy
26,63.0,0.0,1010.0,0.184,7.0,Sandy
32,20.0,0.0,1013.0,0.024999999999999994,18.0,Sandy
24,76.0,0.0,1009.0,0.23299999999999998,12.0,Sandy
21,85.0,0.0,1006.0,0.275,32.0,Loam
27,65.0,0.0,1007.0,0.185,4.0,Sandy
28,59.0,0.0,1010.0,0.16199999999999998,16.0,Sandy
28,17.0,0.0,1014.0,0.036000000000000004,19.0,Sandy
26,63.0,0.0,1010.0,0.184,9.0,Sandy
23,82.0,0.0,1006.0,0.25599999999999995,15.0,Loam
24,76.0,0.0,1011.0,0.23299999999999998,5.0,Sandy
24,62.0,0.0,1013.0,0.191,19.0,Sandy
32,39.0,0.0,1007.0,0.08199999999999999,7.0,Sandy
28,72.0,0.0,1009.0,0.20099999999999998,3.0,Sandy
25,75.0,0.0,1006.0,0.22499999999999998,18.0,Sandy
21,98.0,0.2,1006.0,0.3156,8.0,Loam
22,85.0,0.0,1010.0,0.27,18.0,Loam
22,86.0,2.2,1012.0,0.2906,20.0,Loam
36,24.0,0.0,1007.0,0.016999999999999987,11.0,Sandy
21,72.0,0.0,1016.0,0.236,7.0,Sandy
24,38.0,0.0,1011.0,0.119,12.0,Sandy
35,27.0,0.0,1008.0,0.031,5.0,Sandy
23,80.0,0.0,1008.0,0.25,14.0,Loam
22,86.0,0.0,1011.0,0.273,5.0,Loam
29,46.0,0.0,1007.0,0.11800000000000001,26.0,Sandy
21,93.0,0.0,1004.0,0.29900000000000004,10.0,Loam
16,87.0,0.0,1017.0,0.306,9.0,Loam
28,41.0,0.0,1010.0,0.10799999999999998,13.0,Sandy
20,97.0,0.0,1012.0,0.316,7.0,Loam
21,88.0,0.0,1009.0,0.28400000000000003,17.0,Loam
20,93.0,0.0,1011.0,0.30400000000000005,12.0,Loam
20,91.0,0.0,1013.0,0.29800000000000004,16.0,Loam
23,36.0,0.0,1011.0,0.118,12.0,Sandy
20,87.0,0.0,1014.0,0.28600000000000003,14.0,Loam
22,84.0,0.0,1010.0,0.267,13.0,Loam
17,66.0,0.0,1014.0,0.23800000000000002,10.0,Sandy
31,35.0,0.0,1006.0,0.07499999999999998,7.0,Sandy
20,56.0,0.0,1015.0,0.193,14.0,Sandy
27,53.0,0.0,1011.0,0.149,18.0,Sandy
23,79.0,0.1,1007.0,0.2478,21.0,Sandy
24,71.0,0.0,1014.0,0.218,12.0,Sandy
17,84.0,0.0,1018.0,0.292,10.0,Loam
26,56.0,0.0,1010.0,0.163,9.0,Sandy
28,57.0,2.2,1007.0,0.17359999999999998,15.0,Sandy
21,54.0,0.0,1013.0,0.182,16.0,Sandy
28,54.0,0.0,1010.0,0.147,9.0,Sandy
27,57.0,0.1,1006.0,0.16179999999999997,23.0,Sandy
19,90.0,0.0,1004.0,0.30000000000000004,19.0,Loam
29,18.0,0.0,1009.0,0.034,16.0,Sandy
24,77.0,0.0,1008.0,0.236,14.0,Sandy
33,38.0,0.7,1005.0,0.07959999999999998,12.0,Sandy
21,87.0,0.0,1010.0,0.281,20.0,Loam
22,78.0,0.1,1008.0,0.2498,20.0,Sandy
21,87.0,0.0,1010.0,0.281,14.0,Loam
28,56.0,0.0,1003.0,0.153,16.0,Sandy
26,69.0,0.7,1009.0,0.20759999999999998,18.0,Sandy
21,93.0,0.0,1012.0,0.29900000000000004,6.0,Loam
22,86.0,0.0,1014.0,0.273,5.0,Loam
23,73.0,0.0,1008.0,0.229,21.0,Sandy
19,91.0,0.0,1012.0,0.30300000000000005,9.0,Loam
19,82.0,0.0,1013.0,0.27599999999999997,16.0,Loam
25,78.0,0.0,1008.0,0.23399999999999999,11.0,Sandy
19,98.0,0.0,1018.0,0.324,11.0,Loam
24,43.0,0.0,1013.0,0.134,9.0,Sandy
21,99.0,0.3,1007.0,0.3194,9.0,Loam
28,54.0,0.2,1008.0,0.14859999999999998,18.0,Sandy
33,17.0,0.0,1009.0,0.011000000000000003,8.0,Sandy
20,78.0,0.0,1011.0,0.259,5.0,Loam
26,67.0,0.6,1007.0,0.2008,20.0,Sandy
24,78.0,0.3,1009.0,0.2414,7.0,Sandy
20,85.0,0.1,1014.0,0.28080000000000005,11.0,Loam
24,78.0,0.0,1011.0,0.239,9.0,Sandy
22,46.0,0.0,1014.0,0.15300000000000002,9.0,Sandy
20,96.0,0.0,1010.0,0.313,3.0,Loam
30,29.0,0.0,1009.0,0.06199999999999999,4.0,Sandy
25,62.0,0.0,1016.0,0.186,8.0,Sandy
18,98.0,0.0,1015.0,0.32899999999999996,7.0,Loam
21,86.0,0.2,1007.0,0.2796,19.0,Loam
34,27.0,0.0,1007.0,0.036000000000000004,8.0,Sandy
23,90.0,0.3,1007.0,0.28240000000000004,6.0,Loam
22,89.0,0.0,1011.0,0.28200000000000003,9.0,Loam
27,57.0,0.0,1011.0,0.16099999999999998,11.0,Sandy
29,47.0,0.0,1007.0,0.12099999999999998,19.0,Sandy
30,45.0,0.0,1006.0,0.11000000000000001,22.0,Sandy
25,56.0,0.0,1011.0,0.168,7.0,Sandy
20,98.0,0.0,1014.0,0.319,3.0,Loam
22,88.0,0.0,1008.0,0.279,10.0,Loam
28,48.0,0.0,1005.0,0.12899999999999998,30.0,Sandy
19,91.0,0.0,1009.0,0.30300000000000005,16.0,Loam
30,46.0,0.0,1007.0,0.11300000000000002,20.0,Sandy
24,33.0,0.0,1017.0,0.10400000000000001,7.0,Sandy
35,25.0,0.0,1006.0,0.024999999999999994,9.0,Sandy
29,48.0,0.0,1005.0,0.12399999999999999,22.0,Sandy
21,91.0,0.0,1009.0,0.29300000000000004,6.0,Loam
19,81.0,0.0,1015.0,0.273,11.0,Loam
26,41.0,0.0,1011.0,0.11799999999999998,9.0,Sandy
22,80.0,0.1,1012.0,0.25579999999999997,5.0,Loam
24,66.0,0.0,1009.0,0.203,20.0,Sandy
21,76.0,0.0,1016.0,0.24799999999999997,14.0,Sandy
26,59.0,0.0,1007.0,0.172,26.0,Sandy
23,72.0,0.0,1009.0,0.226,24.0,Sandy
15,83.0,0.0,1016.0,0.299,8.0,Loam
28,59.0,0.0,1006.0,0.16199999999999998,15.0,Sandy
23,85.0,2.4,1010.0,0.2842,9.0,Loam
22,82.0,1.1,1005.0,0.2698,30.0,Loam
21,88.0,0.2,1007.0,0.2856,17.0,Loam
22,82.0,2.3,1005.0,0.2794,31.0,Loam
20,93.0,0.0,1012.0,0.30400000000000005,10.0,Loam
28,56.0,0.0,1007.0,0.153,21.0,Sandy
28,56.0,0.0,1009.0,0.153,14.0,Sandy
17,98.0,0.0,1015.0,0.33399999999999996,7.0,Loam
24,62.0,0.0,1008.0,0.191,9.0,Sandy
35,14.0,0.0,1008.0,0.0,10.0,Sandy
24,70.0,0.0,1011.0,0.215,16.0,Sandy
27,47.0,0.0,1009.0,0.13099999999999998,9.0,Sandy
26,67.0,0.0,1011.0,0.196,17.0,Sandy
21,62.0,0.0,1014.0,0.206,10.0,Sandy
22,60.0,0.0,1012.0,0.195,21.0,Sandy
22,80.0,0.0,1010.0,0.255,15.0,Loam
17,96.0,0.0,1017.0,0.32799999999999996,10.0,Loam
20,95.0,0.0,1013.0,0.31,10.0,Loam
20,82.0,0.0,1011.0,0.27099999999999996,15.0,Loam
34,21.0,0.0,1007.0,0.018000000000000002,6.0,Sandy
26,35.0,0.0,1013.0,0.09999999999999999,16.0,Sandy
37,11.0,0.0,1007.0,0.0,10.0,Sandy
27,20.0,0.0,1015.0,0.049999999999999996,16.0,Sandy
25,67.0,0.1,1009.0,0.2018,22.0,Sandy
28,29.0,0.0,1009.0,0.072,13.0,Sandy
29,45.0,0.0,1013.0,0.115,4.0,Sandy
21,83.0,0.0,1016.0,0.26899999999999996,12.0,Loam
24,70.0,0.1,1009.0,0.2158,16.0,Sandy
31,17.0,0.0,1011.0,0.020999999999999998,13.0,Sandy
22,77.0,0.0,1007.0,0.246,12.0,Sandy
21,82.0,0.0,1008.0,0.26599999999999996,14.0,Loam
27,47.0,0.3,1011.0,0.1334,12.0,Sandy
30,49.0,0.0,1011.0,0.122,4.0,Sandy
22,74.0,0.0,1011.0,0.23700000000000002,9.0,Sandy
27,58.0,0.0,1008.0,0.16399999999999998,9.0,Sandy
23,83.0,0.0,1009.0,0.25899999999999995,11.0,Loam
28,44.0,0.0,1013.0,0.117,8.0,Sandy
27,35.0,0.0,1014.0,0.095,2.0,Sandy
20,99.0,0.0,1010.0,0.322,8.0,Loam
16,61.0,0.0,1017.0,0.22799999999999998,10.0,Sandy
23,71.0,0.0,1011.0,0.223,17.0,Sandy
21,87.0,0.1,1009.0,0.28180000000000005,16.0,Loam
25,28.0,0.0,1012.0,0.084,12.0,Sandy
30,32.0,0.0,1010.0,0.07100000000000001,14.0,Sandy
26,50.0,0.0,1010.0,0.145,6.0,Sandy
27,65.0,0.5,1010.0,0.189,12.0,Sandy
25,22.0,0.0,1011.0,0.066,14.0,Sandy
20,31.0,0.0,1012.0,0.118,11.0,Sandy
28,54.0,0.0,1008.0,0.147,19.0,Sandy
22,63.0,0.0,1010.0,0.20400000000000001,9.0,Sandy
29,35.0,0.0,1013.0,0.08499999999999999,8.0,Sandy
22,89.0,0.0,1008.0,0.28200000000000003,9.0,Loam
21,81.0,0.0,1010.0,0.263,21.0,Loam
15,74.0,0.0,1015.0,0.272,7.0,Loam
16,91.0,0.0,1014.0,0.318,9.0,Loam
28,31.0,0.0,1012.0,0.078,6.0,Sandy
25,66.0,0.0,1007.0,0.198,14.0,Sandy
27,58.0,0.0,1007.0,0.16399999999999998,9.0,Sandy
31,46.0,0.0,1004.0,0.10800000000000001,19.0,Sandy
22,80.0,0.0,1010.0,0.255,18.0,Loam
25,69.0,0.0,1008.0,0.207,17.0,Sandy
21,92.0,0.0,1012.0,0.29600000000000004,11.0,Loam
24,78.0,0.4,1008.0,0.2422,17.0,Sandy
24,75.0,0.3,1013.0,0.2324,13.0,Sandy
29,53.0,0.0,1008.0,0.139,6.0,Sandy
25,32.0,0.0,1015.0,0.096,13.0,Sandy
25,50.0,0.0,1015.0,0.15,12.0,Sandy
21,56.0,0.0,1016.0,0.188,14.0,Sandy
18,51.0,0.0,1014.0,0.188,10.0,Sandy
22,85.0,0.0,1009.0,0.27,21.0,Loam
29,47.0,0.0,1007.0,0.12099999999999998,16.0,Sandy
23,75.0,0.0,1010.0,0.235,21.0,Sandy
20,63.0,0.0,1013.0,0.214,18.0,Sandy
23,64.0,0.0,1016.0,0.202,11.0,Sandy
23,87.0,0.0,1009.0,0.271,11.0,Loam
25,54.0,0.0,1014.0,0.162,13.0,Sandy
25,69.0,0.0,1005.0,0.207,17.0,Sandy
20,94.0,0.6,1014.0,0.3118,12.0,Loam
19,99.0,0.0,1011.0,0.327,7.0,Loam
29,48.0,0.0,1010.0,0.12399999999999999,6.0,Sandy
27,67.0,0.1,1009.0,0.1918,10.0,Sandy
24,37.0,0.0,1017.0,0.116,13.0,Sandy
28,24.0,0.0,1015.0,0.056999999999999995,17.0,Sandy
20,79.0,0.0,1015.0,0.262,6.0,Loam
26,67.0,0.0,1013.0,0.196,18.0,Sandy
31,28.0,0.0,1014.0,0.054,15.0,Sandy
28,22.0,0.0,1009.0,0.051000000000000004,10.0,Sandy
21,84.0,0.0,1011.0,0.272,7.0,Loam
26,32.0,0.0,1014.0,0.091,17.0,Sandy
20,88.0,0.0,1015.0,0.28900000000000003,13.0,Loam
20,88.0,0.0,1009.0,0.28900000000000003,12.0,Loam
20,93.0,0.0,1009.0,0.30400000000000005,13.0,Loam
21,84.0,0.0,1009.0,0.272,16.0,Loam
26,39.0,0.0,1013.0,0.11199999999999999,16.0,Sandy
20,91.0,0.0,1014.0,0.29800000000000004,11.0,Loam
25,63.0,0.0,1009.0,0.189,19.0,Sandy
21,85.0,0.0,1009.0,0.275,18.0,Loam
16,91.0,0.0,1015.0,0.318,9.0,Loam
33,25.0,0.0,1014.0,0.034999999999999996,6.0,Sandy
26,59.0,0.0,1011.0,0.172,16.0,Sandy
22,83.0,0.0,1011.0,0.26399999999999996,11.0,Loam
29,54.0,0.0,1007.0,0.14200000000000002,13.0,Sandy
24,74.0,0.0,1004.0,0.227,26.0,Sandy
25,75.0,0.0,1014.0,0.22499999999999998,8.0,Sandy
29,50.0,0.0,1009.0,0.13,8.0,Sandy
20,92.0,0.0,1012.0,0.30100000000000005,6.0,Loam
19,55.0,0.0,1016.0,0.195,10.0,Sandy
26,37.0,0.0,1011.0,0.106,9.0,Sandy
34,15.0,0.0,1006.0,0.0,15.0,Sandy
20,97.0,0.0,1008.0,0.316,13.0,Loam
18,82.0,0.0,1014.0,0.28099999999999997,9.0,Loam
19,69.0,0.0,1014.0,0.237,7.0,Sandy
24,71.0,0.0,1012.0,0.218,22.0,Sandy
23,63.0,0.0,1015.0,0.199,16.0,Sandy
26,72.0,0.1,1012.0,0.2118,8.0,Sandy
21,70.0,0.0,1015.0,0.22999999999999998,5.0,Sandy
19,77.0,0.0,1014.0,0.261,10.0,Loam
18,93.0,0.0,1006.0,0.31400000000000006,12.0,Loam
23,74.0,0.0,1009.0,0.232,21.0,Sandy
21,28.0,0.0,1010.0,0.10400000000000001,12.0,Sandy
29,49.0,0.0,1008.0,0.127,17.0,Sandy
32,41.0,0.6,1007.0,0.0928,4.0,Sandy
27,54.0,0.0,1007.0,0.152,31.0,Sandy
24,54.0,0.0,1013.0,0.167,13.0,Sandy
23,73.0,0.0,1011.0,0.229,11.0,Sandy
21,97.0,0.0,1008.0,0.311,10.0,Loam
23,69.0,0.0,1013.0,0.217,12.0,Sandy
33,21.0,0.0,1008.0,0.023,11.0,Sandy
23,74.0,0.0,1009.0,0.232,19.0,Sandy
33,33.0,0.0,1010.0,0.059000000000000004,7.0,Sandy
21,94.0,0.0,1009.0,0.302,6.0,Loam
26,61.0,0.0,1007.0,0.178,15.0,Sandy
16,69.0,0.0,1014.0,0.252,10.0,Loam
30,27.0,0.0,1012.0,0.056,13.0,Sandy
29,43.0,0.0,1007.0,0.109,18.0,Sandy
21,46.0,0.0,1012.0,0.158,9.0,Sandy
18,89.0,0.0,1013.0,0.30200000000000005,15.0,Loam
16,61.0,0.0,1015.0,0.22799999999999998,12.0,Sandy
22,78.0,0.0,1010.0,0.249,8.0,Sandy
21,89.0,0.0,1013.0,0.28700000000000003,8.0,Loam
26,64.0,0.4,1010.0,0.1902,6.0,Sandy
29,61.0,0.0,1005.0,0.163,8.0,Sandy
20,97.0,0.1,1010.0,0.3168,6.0,Loam
29,60.0,0.8,1010.0,0.1664,3.0,Sandy
17,94.0,0.0,1015.0,0.32199999999999995,6.0,Loam
14,87.0,0.0,1015.0,0.316,8.0,Loam
27,58.0,0.0,1006.0,0.16399999999999998,17.0,Sandy
17,46.0,0.0,1014.0,0.17800000000000002,10.0,Sandy
32,13.0,0.0,1005.0,0.003999999999999997,9.0,Sandy
